Food code,Food group,Food code description,Energy (kcal)*,Water (g),Protein (g),Tryptophan (g),Threonine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Cystine (g),Phenylalanine (g),Tyrosine (g),Valine (g),Arginine (g),Histidine (g),Alanine (g),Aspartic acid (g),Glutamic acid (g),Glycine (g),Proline (g),Serine (g),Hydroxyproline (g),Total lipid (Fat) (g),"Fatty acids, total saturated (g)",4:0 (g),6:0 (g),8:0 (g),10:0 (g),12:0 (g),13:0 (g),14:0 (g),15:0 (g),16:0 (g),17:0 (g),18:0 (g),20:0 (g),22:0 (g),24:0 (g),"Fatty acids, total monounsaturated (g)",14:1 (g),15:1 (g),16:1 undifferentiated (g),16:1 c (g),16:1 t (g),17:1 (g),18:1 undifferentiated (g),18:1 c (g),18:1 t (g),18:1-11 t (18:1t n-7) (g),20:1 (g),22:1 undifferentiated (g),22:1 c (g),22:1 t (g),24:1 c (g),"Fatty acids, total polyunsaturated (g)",18:2 undifferentiated (g),"C 18:2, cis, n-6 (Linoleic Acid) (g)",18:2 CLAs (g),"18:2 t,t (g)",18:2 i (g),18:2 t not further defined (g),18:3 undifferentiated (g),"C 18:3, cis, n-3 (Alpha-Linolenic Acid) (g)","18:3 n-6 c,c,c (g)",18:3i (g),18:4 (g),"20:2 n-6 c,c (g)",20:3 undifferentiated (g),20:3 n-3 (g),20:3 n-6 (g),20:4 undifferentiated (g),20:4 n-6 (g),20:5 n-3 (EPA) (g),21:5 (g),22:4 (g),22:5 n-3 (DPA) (g),22:6 n-3 (DHA) (g),"Fatty acids, total trans (g)","Fatty acids, total trans-monoenoic (g)","Fatty acids, total trans-polyenoic (g)",Cholesterol (mg),Phytosterols (mg),Stigmasterol (mg),Campesterol (mg),Beta-sitosterol (mg),Carbohydrate (g),"Fibre, total dietary (g)","Sugars, total (g)","Sugars, added (g)",Sucrose (g),Glucose (Dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Galactose (g),Starch (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Cu (mg),Mn (mg),Se (mcg),F (mcg),Phytic acid (mg),Vit A (mg),Vit A-RAE (mcg),Vit A-RE (mcg),Lycopene (mcg),Lutein + zeaxanthin (mcg),Retinol (mcg),Beta-carotene equivalents (mcg),"Carotene, alpha (mcg)","Cryptoxanthin, beta (mcg)",Vit D (D2 +D3) (mcg),Vit D2 (ergocalciferol) (mcg),Vit D3 (cholecalciferol) (mcg),Vit E (mg),"Vit E, added (mg)","Tocopherol, alpha (mg)","Tocopherol, beta (mg)","Tocopherol, gamma (mg)","Tocopherol, delta (mg)","Tocotrienol, alpha (mg)","Tocotrienol, beta (mg)","Tocotrienol, gamma (mg)","Tocotrienol, delta (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Niacin equivalents (mg),Pantothenic acid (mg),Vit B6 (mg),"Folate, total (mcg)",Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg)","Choline, total (mg)",Betaine (mg),Vit B12 (mcg),"Vit B12, added (mcg)",Vit C (mg),Vit K (phylloquinone) (mcg),Dihydrophylloquinone (mcg),Menaquinone-4 (mcg),"Alcohol, ethyl (g)",Caffeine (mg),Theobromine (mg)
5014,Fruits and fruit products,"Lemon peel, raw",52,81.6,1.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.4,10.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,134,0.8,15,12,160,6,0.25,n/a,n/a,1,n/a,n/a,n/a,3,5,n/a,n/a,0,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.06,0.08,0.4,n/a,n/a,n/a,n/a,n/a,13,13,n/a,n/a,0,n/a,129,n/a,n/a,n/a,n/a,n/a,n/a
5015,Fruits and fruit products,"Lemon, pulp, raw",37,89.5,0.82,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.7,2.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,33,0.3,15,16,120,2,0.1,n/a,n/a,0,n/a,n/a,n/a,1,2,n/a,n/a,0,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.02,0.2,n/a,n/a,n/a,n/a,n/a,11,11,n/a,n/a,0,n/a,44,n/a,n/a,n/a,n/a,n/a,n/a
5016,Fruits and fruit products,"Lime, juice",30,90.3,0.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.3,4.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,26,0.3,11,20,150,3,0,n/a,n/a,0,n/a,n/a,n/a,2,5,n/a,n/a,0,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.02,0.2,n/a,n/a,n/a,n/a,n/a,6,6,n/a,n/a,0,n/a,41,n/a,n/a,n/a,n/a,n/a,n/a
5017,Fruits and fruit products,"Lime, pulp, raw",42,87.1,0.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.4,4.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,22,0,11,20,150,3,0.1,n/a,n/a,0,n/a,n/a,n/a,3,5,n/a,n/a,0,31,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.02,0.03,0.2,n/a,n/a,n/a,n/a,n/a,8,8,n/a,n/a,0,n/a,55,n/a,n/a,n/a,n/a,n/a,n/a
5018,Fruits and fruit products,"Loquat, peeled, raw",51,84.6,0.62,0.0083,0.0248,0.0248,0.043,0.038,0.0066,0.0099,0.0231,0.0215,0.0347,0.0231,0.0116,0.0397,0.06,0.06,0.0331,0.0446,0.0331,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.5,4.51,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,13,0.5,13,20,180,2,0.22,n/a,n/a,n/a,n/a,n/a,n/a,45,89,n/a,n/a,0,537,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.02,0.04,0.3,n/a,n/a,n/a,n/a,n/a,14,14,n/a,n/a,0,n/a,4.1,n/a,n/a,n/a,n/a,n/a,n/a
5019,Fruits and fruit products,"Mango, ripe, raw",64,83,0.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5,14,0.2,9,17,186,1,0.14,n/a,n/a,1,n/a,n/a,n/a,92,184,n/a,n/a,0,1105,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.04,0.6,n/a,n/a,n/a,n/a,n/a,54,54,n/a,n/a,0,n/a,35,n/a,n/a,n/a,n/a,n/a,n/a
5020,Fruits and fruit products,"Mango, unripe, raw",45,86.7,0.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.9,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,27,0.4,18,15,147,26,0.09,n/a,n/a,0,n/a,n/a,n/a,7,13,n/a,n/a,0,78,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.02,0.03,0.26,n/a,n/a,n/a,n/a,n/a,26,26,n/a,n/a,0,n/a,88,n/a,n/a,n/a,n/a,n/a,n/a
5021,Fruits and fruit products,"Mulberry, raw",35,89.5,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.6,2.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.9,55,1.2,19,40,310,6,0.2,n/a,n/a,1,n/a,n/a,n/a,1,2,n/a,n/a,0,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.07,0.7,n/a,n/a,n/a,n/a,n/a,33,33,n/a,n/a,0,n/a,11,n/a,n/a,n/a,n/a,n/a,n/a
5022,Fruits and fruit products,"Orange, Juice",18,94.6,0.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.6,1.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,21,0.7,11,20,146,2,0.08,n/a,n/a,0,n/a,n/a,n/a,3,7,n/a,n/a,0,42,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.06,0.02,0.1,n/a,n/a,n/a,n/a,n/a,44,44,n/a,n/a,0,n/a,64,n/a,n/a,n/a,n/a,n/a,n/a
5023,Fruits and fruit products,"Orange, pulp, raw",42,87.6,0.9,0.0088,0.0142,0.023,0.0219,0.0438,0.0186,0.0099,0.0285,0.0153,0.0372,0.0602,0.0164,0.0471,0.125,0.07,0.0876,0.055,0.0296,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.5,3.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,23,0.2,10,13,165,5,0.05,n/a,n/a,0,n/a,n/a,n/a,5,9,n/a,n/a,0,57,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.04,0.03,0.2,n/a,n/a,n/a,n/a,n/a,52,52,n/a,n/a,0,n/a,45,n/a,n/a,n/a,n/a,n/a,n/a
5024,Fruits and fruit products,"Papaya, yellow skin, peeled, raw",36,89.8,0.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.8,2.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5,21,0.6,28,17,140,4,0.2,n/a,n/a,0,n/a,n/a,n/a,85,170,n/a,n/a,0,1018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.04,0.03,0.3,n/a,n/a,n/a,n/a,n/a,37,37,n/a,n/a,0,n/a,51,n/a,n/a,n/a,n/a,n/a,n/a
5025,Fruits and fruit products,"Passion fruit, dark purple skin, raw",75,75.7,2.4,n/a,0.085,0.1,0.155,0.11,n/a,n/a,0.235,0.075,0.145,0.305,n/a,0.145,0.295,0.53,0.15,0.175,0.145,n/a,0.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.7,11.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.8,10,0.6,28,68,200,19,0.8,n/a,n/a,1,n/a,n/a,n/a,64,127,n/a,n/a,0,764,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.14,2.5,n/a,n/a,n/a,n/a,n/a,7,7,n/a,n/a,0,n/a,29,n/a,n/a,n/a,n/a,n/a,n/a
5026,Fruits and fruit products,"Passion Fruit, juice",96,75.5,0.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.9,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5,13,0.4,21,20,252,10,0.3,n/a,n/a,0,n/a,n/a,n/a,45,90,n/a,n/a,0,538,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.07,0.01,1.5,n/a,n/a,n/a,n/a,n/a,8,8,n/a,n/a,0,n/a,23,n/a,n/a,n/a,n/a,n/a,n/a
5027,Fruits and fruit products,"Peach, yellow-fleshed, unpeeled, raw",48,86.7,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.9,1.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,5,0.3,8,20,203,2,0.11,n/a,n/a,1,n/a,n/a,n/a,13,26,n/a,n/a,0,157,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.01,0.03,0.8,n/a,n/a,n/a,n/a,n/a,4,0,n/a,n/a,0,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a
5028,Fruits and fruit products,"Pear, unpeeled, raw",48,86,0.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.1,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,8,0.3,7,11,96,1,0.08,n/a,n/a,0,n/a,n/a,n/a,1,2,n/a,n/a,0,14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.03,0.1,n/a,n/a,n/a,n/a,n/a,7,7,n/a,n/a,0,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a
5029,Fruits and fruit products,"Pineapple, canned in syrup, whole contents",93,77,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.2,0.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,4,0.4,11,3,80,6,0,n/a,n/a,1,n/a,n/a,n/a,1,1,n/a,n/a,0,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.05,0,0,n/a,n/a,n/a,n/a,n/a,5,5,n/a,n/a,0,n/a,9,n/a,n/a,n/a,n/a,n/a,n/a
5030,Fruits and fruit products,"Pineapple, raw",41,88.6,0.48,0.0052,0.0144,0.0125,0.0191,0.0193,0.0051,0.0107,0.0124,0.0149,0.0195,0.0127,0.0066,0.0333,0.1298,0.0716,0.0255,0.018,0.0255,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.1,2.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,16,0.4,13,8,143,1,0.37,n/a,n/a,1,n/a,n/a,n/a,3,5,n/a,n/a,0,31,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.05,0.03,0.12,n/a,n/a,n/a,n/a,n/a,32,32,n/a,n/a,0,n/a,36.4,n/a,n/a,n/a,n/a,n/a,n/a
5031,Fruits and fruit products,"Plum, purple skin, raw",47,86.9,0.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.9,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,10,0.4,7,12,158,1,0.1,n/a,n/a,0,n/a,n/a,n/a,6,12,n/a,n/a,0,74,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.04,0.06,0.5,n/a,n/a,n/a,n/a,n/a,6,1,n/a,n/a,0,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a
5032,Fruits and fruit products,"Pomegranate, raw",74,78.1,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.3,6.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,12,0.8,9,37,172,4,0.4,n/a,n/a,1,n/a,n/a,n/a,4,9,n/a,n/a,0,53,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.06,0.06,0.4,n/a,n/a,n/a,n/a,n/a,38,38,n/a,n/a,0,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a
5033,Fruits and fruit products,"Raspberry, raw",54,83.2,1.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.9,5.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,27,0.8,25,37,156,1,0.32,n/a,n/a,1,n/a,n/a,n/a,3,5,n/a,n/a,0,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.04,0.03,0.3,n/a,n/a,n/a,n/a,n/a,34,34,n/a,n/a,0,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a
